,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto
508,{},110602,35,277,1,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",paulo-mazoti,Paulo Mazoti,P. Mazoti,Paulo Mazoti Azevedo,https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png
509,{},110988,35,373,1,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",breno,Breno,Breno,Breno Boeno,https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png
510,{},110708,35,266,1,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-rangel,Pedro Rangel,P. Rangel,Pedro Felipe De Faria Rangel,https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png
511,"{'DS': 3, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 4, 'G': 1, 'PC': 1, 'PI': 14, 'SG': 3}",115270,35,356,3,6,0.0,1.79,0.0,5.66,5,-0.61,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",habraao,HabraÑo,HabraÑo,HabraÑo Lincon do Nascimento Saraiva,https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png
512,"{'A': 1, 'CA': 1, 'DS': 31, 'FC': 6, 'FD': 4, 'FF': 5, 'FS': 6, 'I': 2, 'PI': 119, 'SG': 7}",71227,35,277,3,7,0.0,11.67,0.0,3.71,20,6.28,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",maicon,Maicon,Maicon,Maicon Pereira Roque,https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png
513,{},110624,35,275,1,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",mateus,Mateus,Mateus,Mateus Oliveira Mendes,https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg
514,"{'A': 1, 'CA': 4, 'DS': 40, 'FC': 20, 'FD': 4, 'FF': 11, 'FS': 19, 'FT': 1, 'G': 1, 'I': 1, 'PI': 94, 'SG': 5}",109563,35,1371,3,7,4.8,5.43,-0.29,4.22,22,4.76,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",joaquim,Joaquim,Joaquim,Joaquim Henrique Pereira Silva,https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png
515,"{'CA': 5, 'DS': 37, 'FC': 29, 'FD': 3, 'FF': 4, 'FS': 4, 'FT': 1, 'I': 1, 'PI': 68, 'SG': 7}",69165,35,262,3,7,0.5,6.84,-0.07,3.53,20,1.61,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pablo,Pablo,Pablo,Pablo Nascimento Castro,https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png
516,{},116835,35,290,5,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",reginaldo,Reginaldo,Reginaldo,Reginaldo dos Santos Moreira,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png
517,{},107248,35,290,1,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",luis-felype,Luis Felype,L. Felype,Luis Felype Carvalho Ramos,https://s.glbimg.com/es/sde/f/2022/03/10/b251b4e9204de7aa45d81f7726caf298_FORMATO.png
518,"{'CA': 2, 'DS': 5, 'FC': 5, 'FF': 1, 'FS': 5, 'PI': 16}",115563,35,327,4,6,0.0,1.01,0.0,1.05,4,0.33,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Henrique Santos de Souza,https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png
519,"{'CA': 1, 'DS': 2, 'FC': 2, 'PI': 4}",115594,35,262,2,6,0.0,0.9,0.0,0.4,1,0.85,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcos-paulo,Marcos Paulo,M. Paulo,Marcos Paulo Lima Batista Silva,https://s.glbimg.com/es/sde/f/2022/03/04/163bb035161f168ad4246ebed7e88031_FORMATO.png
520,"{'CA': 4, 'DS': 44, 'FC': 18, 'FD': 6, 'FF': 12, 'FS': 13, 'I': 1, 'PI': 70}",89150,35,286,4,7,5.6,4.86,0.95,2.72,22,5.27,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jean,Jean,Jean,Jean Carlos de Souza Irmer,https://s.glbimg.com/es/sde/f/2022/04/02/6414b12330ce3b868c7e9b91a6289866_FORMATO.png
521,"{'A': 2, 'CA': 4, 'DS': 31, 'FC': 14, 'FD': 1, 'FF': 9, 'FS': 7, 'FT': 1, 'I': 1, 'PC': 2, 'PI': 146, 'SG': 13}",88312,35,282,3,7,0.8,11.27,-0.83,3.53,29,2.22,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",junior-alonso,Junior Alonso,J. Alonso,Junior Osmar Ignacio Alonso Mujica,https://s.glbimg.com/es/sde/f/2022/07/15/18f148a4c0e6304c4e127291f1935424_FORMATO.png
522,"{'CA': 3, 'DS': 26, 'FC': 14, 'FD': 1, 'FF': 1, 'FS': 18, 'PC': 1, 'PI': 27}",97856,35,314,4,7,1.0,2.12,-0.21,1.85,17,1.1,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-ventura,Lucas Ventura,L. Ventura,Lucas de Souza Ventura,https://s.glbimg.com/es/sde/f/2022/03/11/27b312ffb4595c14c896eece284c7b69_FORMATO.png
523,"{'CA': 1, 'DS': 6, 'FC': 7, 'FD': 3, 'FF': 2, 'FS': 9, 'FT': 1, 'G': 2, 'I': 2, 'PI': 22}",115404,35,277,5,6,0.0,3.07,0.0,2.53,12,0.83,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rwan,Rwan,Rwan,Rwan Philipe Rodrigues de Souza Cruz,https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png
524,"{'CA': 2, 'DS': 1, 'FC': 3, 'FD': 1, 'FF': 1, 'FS': 2, 'PI': 6}",115791,35,286,4,6,0.0,0.97,0.0,0.14,5,0.1,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gabriel-tota,Gabriel Tota,G. Tota,Gabriel Ferreira Neris,https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png
525,"{'CA': 1, 'DS': 2, 'FC': 1, 'FS': 1, 'PI': 2, 'PS': 1}",110632,35,290,5,5,0.0,2.2,0.0,1.2,2,2.51,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",luiz-filipe,Luiz Filipe,L. Filipe,Luiz Filipe dos Reis Silva,https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png
526,"{'CA': 1, 'DS': 7, 'FC': 4, 'FF': 1, 'FS': 1, 'PI': 23, 'SG': 2}",117330,35,264,3,2,0.8,1.14,-1.34,2.53,6,0.84,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",robert-renan,Robert Renan,R. Renan,Robert Renan Alves Barbosa,https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png
527,"{'CA': 1, 'DS': 7, 'FC': 4, 'FD': 1, 'FF': 3, 'FS': 4, 'I': 5, 'PI': 26, 'PS': 1}",69022,35,293,5,5,0.0,3.42,0.0,0.88,11,1.27,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcelo-cirino,Marcelo Cirino,M. Cirino,Marcelo Cirino da Silva,https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png
528,{},111578,35,1371,6,7,7.08,8.26,0.32,3.59,25,6.91,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",antonio-oliveira,Ant¢nio Oliveira,A. Oliveira,Ant¢nio JosÇ Cardoso de Oliveira,https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png
529,{},107265,35,290,4,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-bahia,Pedro Bahia,P. Bahia,Pedro Henrique Pereira Viana,https://s.glbimg.com/es/sde/f/2022/03/02/5742a59ec2b94b8742b87e36f832a7d0_FORMATO.png
530,"{'A': 2, 'CA': 8, 'CV': 1, 'DS': 22, 'FC': 28, 'FD': 2, 'FF': 3, 'FS': 32, 'I': 7, 'PI': 137, 'PS': 1, 'SG': 3}",91856,35,373,2,6,0.0,3.97,0.0,2.06,19,1.74,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",hayner,Hayner,Hayner,Hayner Willian Monjardim Cordeiro,https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png
531,"{'FC': 2, 'FD': 1, 'FF': 1, 'FS': 1, 'G': 2, 'PI': 9}",105934,35,275,5,6,-0.4,3.64,-0.3,2.12,8,0.21,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",merentiel,Merentiel,Merentiel,Miguel Üngel Merentiel Serrano,https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png
532,"{'A': 2, 'CA': 10, 'DS': 68, 'FC': 35, 'FD': 1, 'FF': 7, 'FS': 41, 'FT': 1, 'PI': 201, 'SG': 7}",96725,35,263,2,6,0.0,9.4,0.0,4.85,24,6.44,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",saravia,Saravia,Saravia,Renzo Saravia,https://s.glbimg.com/es/sde/f/2022/03/15/fe7e3baf028e564db9023bc25ef5ec34_FORMATO.png
533,{},111690,35,262,1,6,0.0,2.0,0.0,0.0,0,1.57,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matheus-cunha,Matheus Cunha,M. Cunha,Matheus Cunha Queiroz,https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png
534,"{'CA': 1, 'DS': 5, 'FC': 9, 'FD': 1, 'FF': 1, 'FS': 5, 'PI': 11}",93014,35,264,5,6,0.0,4.98,0.0,0.71,8,4.22,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",junior-moraes,J£nior Moraes,J. Moraes,Alu°sio Chaves Ribeiro Moraes J£nior,https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png
535,"{'A': 1, 'CA': 1, 'DS': 16, 'FC': 5, 'FF': 2, 'FS': 6, 'I': 1, 'PI': 23}",118304,35,290,5,6,0.0,2.52,0.0,1.7,14,2.2,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-junqueira,Pedro Junqueira,P. Junqueira,Pedro Junqueira de Oliveira,https://s.glbimg.com/es/sde/f/2022/05/28/daf47e16b7c4b25b2d36116cb68f3383_FORMATO.png
536,"{'CA': 1, 'FF': 1, 'PI': 2}",112327,35,1371,5,6,0.0,2.16,0.0,-0.13,3,0.29,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gustavo-nescau,Gustavo Nescau,G. Nescau,Gustavo Henrique Alves Silva,https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png
537,{'CA': 1},108752,35,356,5,6,0.0,1.97,0.0,-1.0,0,3.93,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",david,David,David,David da Hora da ConceiáÑo,https://s.glbimg.com/es/sde/f/2022/07/16/c33c9f1a80f322e8e721a8101a44e3e0_FORMATO.png
538,"{'DS': 24, 'FC': 11, 'FD': 1, 'FF': 3, 'FS': 3, 'G': 2, 'PI': 89, 'SG': 11}",97900,35,285,3,7,-0.2,5.51,-0.03,3.43,27,0.55,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",vitao,VitÑo,VitÑo,Vitor Eduardo da Silva Matos,https://s.glbimg.com/es/sde/f/2022/04/07/01775b31d2f7befdabaf91e9ab272edd_FORMATO.png
539,{},114790,35,262,3,6,0.0,1.51,0.0,0.0,1,0.22,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",cleiton,Cleiton,Cleiton,Cleiton Santana dos Santos,https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png
540,"{'CA': 1, 'DS': 1, 'FC': 1, 'FS': 1, 'PI': 1}",118175,35,280,4,6,-0.1,0.75,0.0,0.1,3,0.33,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",nathan-camargo,Nathan Camargo,N. Camargo,Nathan Camargo dos Santos,https://s.sde.globo.com/media/person_role/2022/05/13/019181541f21c099abef3f7edd4c4339_FORMATO.png
541,"{'FC': 2, 'FS': 1, 'I': 1, 'PI': 2}",109246,35,280,5,6,0.0,0.73,0.0,-0.2,2,0.73,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",kawe,Kawà,Kawà,Kawà Ferreira Godoy Viana,https://s.glbimg.com/es/sde/f/2022/07/27/6543bbc4803f308d463fdd8b7470fc89_FORMATO.png
542,"{'A': 1, 'CA': 8, 'DS': 21, 'FC': 30, 'FF': 4, 'FS': 9, 'I': 1, 'PI': 139, 'SG': 4}",84382,35,290,2,6,0.0,3.0,0.0,1.28,21,1.11,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",danilo-barcelos,Danilo Barcelos,D. Barcelos,Danilo Carvalho Barcelos,https://s.glbimg.com/es/sde/f/2022/04/05/07d7f2dc608c0833bf6c29c75cb93a43_FORMATO.png
543,"{'CA': 6, 'DS': 36, 'FC': 45, 'FD': 15, 'FF': 20, 'FS': 47, 'FT': 1, 'G': 7, 'I': 4, 'PI': 179}",98289,35,373,5,3,14.0,8.18,1.55,3.57,34,12.77,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",churin,Chur°n,Chur°n,Diego Chur°n Puyo,https://s.glbimg.com/es/sde/f/2022/04/07/9a194b1a94b42ab9128ae5de58f877b1_FORMATO.png
544,"{'CA': 2, 'DS': 15, 'FC': 6, 'FD': 3, 'FF': 5, 'FS': 5, 'PC': 1, 'PI': 112, 'SG': 2}",73421,35,314,3,7,2.6,3.37,0.49,1.38,16,2.59,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rafael-vaz,Rafael Vaz,R. Vaz,Rafael Vaz dos Santos,https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png
545,{},107229,35,282,3,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",hiago,Hiago,Hiago,Hiago Ribeiro Campelo,https://s.glbimg.com/es/sde/f/2022/06/14/9812f248e6037c1453c223a8eb48ae06_FORMATO.png
546,"{'CA': 2, 'DS': 6, 'FC': 8, 'FF': 2, 'FS': 2, 'G': 1, 'PC': 3, 'PI': 33, 'SG': 2}",115511,35,290,3,3,6.2,3.25,0.77,2.45,7,5.6,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",yan-souto,Yan Souto,Y. Souto,Yan da Cruz Souto,https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png
547,"{'CA': 1, 'DS': 13, 'FC': 10, 'FD': 2, 'FF': 7, 'FS': 3, 'G': 4, 'PI': 45}",115100,35,262,4,7,11.3,3.96,0.13,3.47,14,9.85,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matheus-franca,Matheus Franáa,M. Franáa,Matheus Franáa de Oliveira,https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png
548,{},115998,35,327,5,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",adyson,Adyson,Adyson,Adyson do Nascimento Soares,https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png
549,"{'CA': 2, 'DS': 6, 'FC': 11, 'FF': 2, 'PI': 20, 'SG': 3}",115562,35,327,2,6,4.9,1.95,0.9,2.35,7,4.48,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arthur,Arthur,Arthur,Arthur Augusto de Matos Soares,https://s.glbimg.com/es/sde/f/2022/02/25/c6817b08df85a9bc6e6454cad217aaf5_FORMATO.png
550,"{'A': 1, 'DS': 5, 'FC': 1, 'FD': 2, 'FF': 2, 'FS': 6, 'FT': 1, 'G': 2, 'I': 4, 'PI': 26}",89435,35,277,5,6,0.0,3.59,0.0,2.25,15,0.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",bryan-angulo,Bryan Angulo,B. Angulo,Brayan Dennis Angulo Tenorio,https://s.glbimg.com/es/sde/f/2022/04/02/e926d395a2b2a6225aa44474e5fa8e26_FORMATO.png
551,"{'A': 3, 'CA': 1, 'DS': 18, 'FC': 49, 'FD': 9, 'FF': 11, 'FS': 56, 'FT': 3, 'G': 6, 'I': 2, 'PI': 94, 'PS': 3}",98219,35,285,5,7,1.7,7.39,-0.68,3.97,30,2.4,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",alemao,AlemÑo,AlemÑo,Alexandre Zurawski,https://s.sde.globo.com/media/person_role/2022/04/02/6749aefb841e5462c4bb1cd86b5458e4_FORMATO.png
552,{},117818,35,276,1,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",young,Young,Young,Young Navarro Moraes,https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg
553,{},115269,35,373,5,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jean,Jean,Jean,Jean Carlos Albino Bonora,https://s.glbimg.com/es/sde/f/2022/03/03/3b51db8f65383d2dcdd685c69f8c82a1_FORMATO.png
554,"{'A': 1, 'CA': 3, 'DS': 60, 'FC': 34, 'FD': 6, 'FF': 9, 'FS': 18, 'G': 2, 'I': 3, 'PI': 365, 'SG': 5}",91888,35,314,2,7,10.3,7.39,1.69,3.04,30,9.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",kevin,Kevin,Kevin,Kevin Peterson dos Santos Silva,https://s.sde.globo.com/media/person_role/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png
555,"{'A': 1, 'CV': 1, 'DS': 10, 'FC': 7, 'FD': 1, 'FF': 3, 'FS': 6, 'PI': 22}",78580,35,1371,5,7,10.0,3.66,1.45,1.49,11,8.77,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jonathan-cafu,Jonathan Cafu,J. Cafu,Jonathan Renato Barbosa,https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png
556,{},106540,35,1371,1,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",capellari,Capellari,Capellari,Eduardo Fraga Capellari,https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png
557,"{'FC': 1, 'PI': 1}",116025,35,262,5,6,0.0,0.75,0.0,-0.2,2,0.29,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",petterson,Petterson,Petterson,Petterson Novaes Reis,
558,{},104329,35,314,1,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",joao,JoÑo,JoÑo,JoÑo Vitor de Oliveira,https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png
559,{},115272,35,373,4,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",isaac,Isaac,Isaac,Isaac Souza Valenáa,https://s.glbimg.com/es/sde/f/2022/03/03/6f52ecb0f50d779aa6d3a2dedf8c2332_FORMATO.png
560,"{'A': 3, 'CA': 2, 'DS': 12, 'FC': 19, 'FD': 15, 'FF': 15, 'FS': 40, 'G': 6, 'I': 1, 'PI': 115, 'PP': 1}",68685,35,285,4,7,-1.4,7.41,-1.75,4.34,24,-0.23,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",alan-patrick,Alan Patrick,A. Patrick,Alan Patrick Lourenáo,https://s.glbimg.com/es/sde/f/2022/04/12/d0f45ab083d12ecd860e02a9bf048379_FORMATO.png
